2022-4-22 17:22:41,2022-4-22 17:22:56,1,16.074591169712548,108.15299798252059,-95,16.0740774,108.1527707,62.07
2022-4-22 17:22:41,2022-4-22 17:22:56,2,16.07552046515366,108.15388878942973,-97,16.0740774,108.1527707,200.04
2022-4-22 17:22:41,2022-4-22 17:22:56,3,16.074795609897514,108.15402484698178,-92,16.0740774,108.1527707,155.98999999999998
2022-4-22 17:22:41,2022-4-22 17:22:56,4,16.07527418433303,108.15207714195627,-98,16.0740774,108.1527707,152.31
2022-4-22 17:22:41,2022-4-22 17:22:56,5,16.07514558935389,108.15307874219056,-109,16.0740774,108.1527707,123.25
2022-4-22 17:24:44,2022-4-22 17:24:59,1,16.074591169712548,108.15299798252059,-102,16.0740565,108.1527684,64.31
2022-4-22 17:23:39,2022-4-22 17:24:59,2,16.07552046515366,108.15388878942973,-128,16.0740565,108.1527684,202.05
2022-4-22 17:24:44,2022-4-22 17:24:59,3,16.074795609897514,108.15402484698178,-98,16.0740565,108.1527684,157.4
2022-4-22 17:24:44,2022-4-22 17:24:59,4,16.07527418433303,108.15207714195627,-101,16.0740565,108.1527684,154.23000000000002
2022-4-22 17:23:39,2022-4-22 17:24:59,5,16.07514558935389,108.15307874219056,-128,16.0740565,108.1527684,125.55
2022-4-22 17:25:42,2022-4-22 17:27:2,1,16.074591169712548,108.15299798252059,-128,16.0743197,108.1523422,76.28999999999999
2022-4-22 17:26:47,2022-4-22 17:27:2,2,16.07552046515366,108.15388878942973,-97,16.0743197,108.1523422,212.44
2022-4-22 17:26:47,2022-4-22 17:27:2,3,16.074795609897514,108.15402484698178,-84,16.0743197,108.1523422,187.4
2022-4-22 17:26:47,2022-4-22 17:27:2,4,16.07527418433303,108.15207714195627,-82,16.0743197,108.1523422,109.83999999999999
2022-4-22 17:26:47,2022-4-22 17:27:2,5,16.07514558935389,108.15307874219056,-76,16.0743197,108.1523422,120.94000000000001
2022-4-22 17:28:50,2022-4-22 17:29:5,1,16.074591169712548,108.15299798252059,-94,16.0744996,108.1522974,75.53999999999999
2022-4-22 17:28:50,2022-4-22 17:29:5,2,16.07552046515366,108.15388878942973,-93,16.0744996,108.1522974,204.44
2022-4-22 17:28:50,2022-4-22 17:29:5,3,16.074795609897514,108.15402484698178,-84,16.0744996,108.1522974,187.48000000000002
2022-4-22 17:28:50,2022-4-22 17:29:5,4,16.07527418433303,108.15207714195627,-66,16.0744996,108.1522974,89.28
2022-4-22 17:28:50,2022-4-22 17:29:5,5,16.07514558935389,108.15307874219056,-82,16.0744996,108.1522974,110.13000000000001
2022-4-22 17:30:53,2022-4-22 17:31:8,1,16.074591169712548,108.15299798252059,-85,16.0746724,108.1523378,71.11000000000001
2022-4-22 17:30:53,2022-4-22 17:31:8,2,16.07552046515366,108.15388878942973,-93,16.0746724,108.1523378,190.66
2022-4-22 17:29:50,2022-4-22 17:31:8,3,16.074795609897514,108.15402484698178,0,16.0746724,108.1523378,180.76999999999998
2022-4-22 17:30:53,2022-4-22 17:31:8,4,16.07527418433303,108.15207714195627,-67,16.0746724,108.1523378,72.48
2022-4-22 17:30:53,2022-4-22 17:31:8,5,16.07514558935389,108.15307874219056,-74,16.0746724,108.1523378,95.05
